2024-09-25 13:39:43,030 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2024-09-25 13:39:43,064 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2024-09-25 13:39:43,066 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2024-09-25 13:39:43,066 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2024-09-25 13:39:43,070 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2024-09-25 13:39:43,070 INFO  SwAddin.cs: 197 - Setting up callbacks
2024-09-25 13:39:43,071 INFO  SwAddin.cs: 201 - Setting up command manager
2024-09-25 13:39:43,072 INFO  SwAddin.cs: 204 - Adding command manager
2024-09-25 13:39:43,075 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2024-09-25 13:39:43,076 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2024-09-25 13:39:43,077 INFO  SwAddin.cs: 210 - Adding event handlers
2024-09-25 13:39:43,085 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2024-09-25 14:51:52,310 INFO  SwAddin.cs: 294 - Assembly export called for file SO_5DOF_ARM100_08j.SLDASM
2024-09-25 14:51:52,313 INFO  SwAddin.cs: 299 - Save is required
2024-09-25 14:51:52,313 INFO  SwAddin.cs: 313 - Saving assembly
2024-09-25 14:51:52,914 INFO  SwAddin.cs: 316 - Opening property manager
2024-09-25 14:51:52,963 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SO_5DOF_ARM100_08j.SLDASM
2024-09-25 14:51:52,972 INFO  ExportHelperExtension.cs: 1136 - Found 89 in SO_5DOF_ARM100_08j.SLDASM
2024-09-25 14:51:52,975 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SO_5DOF_ARM100_08j.SLDASM
2024-09-25 14:51:52,976 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-25 14:51:52,978 INFO  ExportHelperExtension.cs: 1160 - 18 components to check
2024-09-25 14:51:52,979 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_08o-1
2024-09-25 14:51:52,981 INFO  ExportHelperExtension.cs: 1136 - Found 179 in Base_08o-1
2024-09-25 14:51:52,982 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base_08o-1
2024-09-25 14:51:52,983 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SO_ARM100_08k-9
2024-09-25 14:51:52,984 INFO  ExportHelperExtension.cs: 1136 - Found 157 in SO_ARM100_08k-9
2024-09-25 14:51:52,996 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SO_ARM100_08k-9
2024-09-25 14:51:52,997 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Trigger_04e-1
2024-09-25 14:51:52,998 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Trigger_04e-1
2024-09-25 14:51:52,999 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Trigger_04e-1
2024-09-25 14:51:53,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wrist_Roll_08b-1
2024-09-25 14:51:53,001 INFO  ExportHelperExtension.cs: 1136 - Found 104 in Wrist_Roll_08b-1
2024-09-25 14:51:53,002 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wrist_Roll_08b-1
2024-09-25 14:51:53,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from STS3215_03a-14
2024-09-25 14:51:53,003 INFO  ExportHelperExtension.cs: 1136 - Found 83 in STS3215_03a-14
2024-09-25 14:51:53,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in STS3215_03a-14
2024-09-25 14:51:53,004 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from STS3215_03a-11
2024-09-25 14:51:53,005 INFO  ExportHelperExtension.cs: 1136 - Found 83 in STS3215_03a-11
2024-09-25 14:51:53,008 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in STS3215_03a-11
2024-09-25 14:51:53,009 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from STS3215_03a-12
2024-09-25 14:51:53,009 INFO  ExportHelperExtension.cs: 1136 - Found 83 in STS3215_03a-12
2024-09-25 14:51:53,010 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in STS3215_03a-12
2024-09-25 14:51:53,011 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SO_ARM100_08k-8
2024-09-25 14:51:53,012 INFO  ExportHelperExtension.cs: 1136 - Found 157 in SO_ARM100_08k-8
2024-09-25 14:51:53,013 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SO_ARM100_08k-8
2024-09-25 14:51:53,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wrist_Roll_Pitch_08i-2
2024-09-25 14:51:53,015 INFO  ExportHelperExtension.cs: 1136 - Found 101 in Wrist_Roll_Pitch_08i-2
2024-09-25 14:51:53,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wrist_Roll_Pitch_08i-2
2024-09-25 14:51:53,016 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from STS3215_03a-13
2024-09-25 14:51:53,017 INFO  ExportHelperExtension.cs: 1136 - Found 83 in STS3215_03a-13
2024-09-25 14:51:53,018 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in STS3215_03a-13
2024-09-25 14:51:53,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wrist_Roll_05m_Leader_02b-1
